date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:32:52	208546/208546	---MCZ	200	added ('OK')	text/html	etag:W/%2231c9a-BJSA38yOrkfEXERjlCT7aRkjbVU%22	https://trome.pe/actualidad/video-de-vigilante-probando-motos-se-hace-viral-fotos-video-imp-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/actualidad/video-de-vigilante-probando-motos-se-hace-viral-fotos-video-imp-noticia/index.html	(from https://trome.pe/noticias/rodrigo-cuba/)
20:32:52	198967/198967	---MCZ	200	added ('OK')	text/html	etag:W/%222f72d-nqQ44O84Pv3TAiyMOiXy1IWRyOE%22	https://trome.pe/espectaculos/dalia-duran-confirma-que-fue-su-hijo-quien-pidio-ver-a-su-padre-john-kelvin-no-puedo-hacer-nada-contra-eso-farandula-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/dalia-duran-confirma-que-fue-su-hijo-quien-pidio-ver-a-su-padre-john-kelvin-no-puedo-hacer-nada-contra-eso-farandula-noticia/index.html	(from https://trome.pe/noticias/rodrigo-cuba/)
20:32:53	8224/8224	---M--	200	added ('OK')	image/jpeg	etag:%2216091a42061611ddf85f8bd9f71a6e2d673ae9e1%22	https://trome.pe/resizer/NLshr0FKpVnJG4u7DJwKtfcrnQY=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/NSYYRKMAWFFUJLIWVEPCOKG34M.jpg	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/NLshr0FKpVnJG4u7DJwKtfcrnQY=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/NSYYRKMAWFFUJLIWVEPCOKG34M.jpg	(from https://trome.pe/noticias/shakira/)
20:32:53	201714/201714	---MCZ	200	added ('OK')	text/html	etag:W/%22301e8-KNO4WHwsgLbxBa1Mhj9n6QB66Uk%22	https://trome.pe/espectaculos/andres-hurtado-le-jura-amor-a-niurka-marcos-y-recuerda-su-encuentro-en-hotel-fue-magico-chibolin-instagram-farandula-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/andres-hurtado-le-jura-amor-a-niurka-marcos-y-recuerda-su-encuentro-en-hotel-fue-magico-chibolin-instagram-farandula-noticia/index.html	(from https://trome.pe/noticias/rodrigo-cuba/)
20:32:53	205320/205320	---MCZ	200	added ('OK')	text/html	etag:W/%2230ffe-bVYOcfFoBVn49ppMDWYgVinbLhU%22	https://trome.pe/espectaculos/john-kelvin-se-reencontro-con-su-hijo-mayor-con-dalia-duran-y-paso-24-horas-con-el-los-tiempos-de-dios-son-perfectos-amor-y-fuego-farandula-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/john-kelvin-se-reencontro-con-su-hijo-mayor-con-dalia-duran-y-paso-24-horas-con-el-los-tiempos-de-dios-son-perfectos-amor-y-fuego-farandula-noticia/index.html	(from https://trome.pe/noticias/rodrigo-cuba/)
20:32:53	3541/3541	---M--	200	added ('OK')	image/jpeg	etag:%22d96f48262947132a96c43f26b081468b3ee3b484%22	https://trome.pe/resizer/GeVSHrb2vG2YyoiKtlCKCnhP008=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JRI3O4KURVDYPMVOHOFXXHQFKU.jpg	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/GeVSHrb2vG2YyoiKtlCKCnhP008=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JRI3O4KURVDYPMVOHOFXXHQFKU.jpg	(from https://trome.pe/noticias/shakira/)
20:32:53	11450/11450	---M--	200	added ('OK')	image/jpeg	etag:%221000c17cd498ca3f828bc6f91ccbeb523a92e3d2%22	https://trome.pe/resizer/AFwrfYeFnGF_F4AvXEaTsh6VGiI=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JRI3O4KURVDYPMVOHOFXXHQFKU.jpg	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/AFwrfYeFnGF_F4AvXEaTsh6VGiI=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JRI3O4KURVDYPMVOHOFXXHQFKU.jpg	(from https://trome.pe/noticias/shakira/)
20:32:54	3058/3058	---M--	200	added ('OK')	image/jpeg	etag:%220d168bc446f031cea50a81200e9f2a46c7b40bf0%22	https://trome.pe/resizer/nTAyv--0V5f3sp6qdzcSi_A3_Z8=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JCLQVMEIKZCI7EL3VBGLE7TJCY.jpg	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/nTAyv--0V5f3sp6qdzcSi_A3_Z8=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JCLQVMEIKZCI7EL3VBGLE7TJCY.jpg	(from https://trome.pe/noticias/shakira/)
20:32:54	541380/541380	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22842c4-X4zlpvRAHsUrrZPSwFPREBj4N5Q%22	https://trome.pe/noticias/rodrigo-cuba/Trident/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/noticias/rodrigo-cuba/Trident/index.html	(from https://trome.pe/noticias/rodrigo-cuba/)
20:32:54	7312/7312	---M--	200	added ('OK')	image/jpeg	etag:%22d4465052a8bc7cdd1d03414d83a36fe61e5f6820%22	https://trome.pe/resizer/DMHhbCBWjYsQSOysoThVtKGQpA4=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JCLQVMEIKZCI7EL3VBGLE7TJCY.jpg	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/DMHhbCBWjYsQSOysoThVtKGQpA4=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/JCLQVMEIKZCI7EL3VBGLE7TJCY.jpg	(from https://trome.pe/noticias/shakira/)
20:32:54	2078/2078	---M--	200	added ('OK')	image/jpeg	etag:%22e7271d1242ad49054f664124ccd8715e86055719%22	https://trome.pe/resizer/kKwV_IJhN3nTbHu2bnudYmN6b9s=/118x72/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/YLAC2HYF4VF43BXVFHJPT3UWCE.webp	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/kKwV_IJhN3nTbHu2bnudYmN6b9s=/118x72/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/YLAC2HYF4VF43BXVFHJPT3UWCE.jpg	(from https://trome.pe/noticias/shakira/)
20:32:54	5234/5234	---M--	200	added ('OK')	image/jpeg	etag:%22cd778a54e8cafb514341e5cec48d5352b59f5527%22	https://trome.pe/resizer/VNvka2ZyS9FjhdoNxuJQEqjHxqs=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/YLAC2HYF4VF43BXVFHJPT3UWCE.webp	C:/My%20Web%20Sites/Trome%20dup/trome.pe/resizer/VNvka2ZyS9FjhdoNxuJQEqjHxqs=/234x161/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/YLAC2HYF4VF43BXVFHJPT3UWCE.jpg	(from https://trome.pe/noticias/shakira/)
20:32:55	182014/182014	---M-Z	200	added ('OK')	text/html	etag:W/%222b4f5-SGhdgIR3WRMhKpOeCNQQZ+kYsZg%22	https://trome.pe/noticias/shakira/2/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/noticias/shakira/2/index.html	(from https://trome.pe/noticias/shakira/)
20:32:55	209329/209329	---M-Z	200	added ('OK')	text/html	etag:W/%2231fa8-JA5LTtyfBrNzWhpMBKKLRDj9iiU%22	https://trome.pe/videos/espectaculos/shakira-y-pique-este-es-el-acuerdo-al-que-llegaron-por-la-custodia-de-sus-dos-hijos-sasha-y-milan-custodia-de-menores-clara-chia-video-vr-nnav-espectaculo-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/videos/espectaculos/shakira-y-pique-este-es-el-acuerdo-al-que-llegaron-por-la-custodia-de-sus-dos-hijos-sasha-y-milan-custodia-de-menores-clara-chia-video-vr-nnav-espectaculo-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:55	541380/541380	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22842c4-aL63dEOkP8S5nuHUfGiP055dpgI%22	https://trome.pe/noticias/deyvis-orosco/ak.m	C:/My%20Web%20Sites/Trome%20dup/trome.pe/noticias/deyvis-orosco/ak.m	(from https://trome.pe/noticias/deyvis-orosco/)
20:32:56	207183/207183	---MCZ	200	added ('OK')	text/html	etag:W/%2231746-1O1Agfy0goDxXUhLpkNh+j50B2Q%22	https://trome.pe/espectaculos/celebridades/la-confesion-de-un-amigo-de-gerard-pique-sobre-la-ruptura-del-futbolista-de-shakira-jordi-baste-celebs-de-espana-nnda-nnlt-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/la-confesion-de-un-amigo-de-gerard-pique-sobre-la-ruptura-del-futbolista-de-shakira-jordi-baste-celebs-de-espana-nnda-nnlt-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:56	217792/217792	---MCZ	200	added ('OK')	text/html	etag:W/%22340b7-CNUY8hk6VKzYM8HdUoxTGGntKvc%22	https://trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-cuando-se-mudaran-sus-hijos-a-miami-segun-acuerdo-de-separacion-celebs-de-espana-nnda-nnlt-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-cuando-se-mudaran-sus-hijos-a-miami-segun-acuerdo-de-separacion-celebs-de-espana-nnda-nnlt-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:56	206859/206859	---MCZ	200	added ('OK')	text/html	etag:W/%2231601-/mTu3wt2UCITcZUyiQsuUrXwl08%22	https://trome.pe/espectaculos/shakira-y-gerard-pique-estos-son-los-acuerdos-a-los-que-llegaron-sobre-sus-hijos-sasha-milan-rmmd-emcc-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/shakira-y-gerard-pique-estos-son-los-acuerdos-a-los-que-llegaron-sobre-sus-hijos-sasha-milan-rmmd-emcc-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:57	201722/201722	---MCZ	200	added ('OK')	text/html	etag:W/%22301f0-aoTArQifoMuxirXr9felG768g4I%22	https://trome.pe/espectaculos/celebridades/qatar-2022-shakira-regresaria-al-mundial-con-bts-y-black-eyed-peas-mundial-de-futbol-monotonia-ceremonia-de-apertura-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/qatar-2022-shakira-regresaria-al-mundial-con-bts-y-black-eyed-peas-mundial-de-futbol-monotonia-ceremonia-de-apertura-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:57	203981/203981	---MCZ	200	added ('OK')	text/html	etag:W/%2230ac3-cJhCmDC+etnombo3kOiZFzVq6rg%22	https://trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-llegan-a-un-acuerdo-tras-infidelidad-video-los-ninos-se-van-a-vivir-a-miami-con-la-cantante-clara-chia-marti-barcelona-celebridades-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-llegan-a-un-acuerdo-tras-infidelidad-video-los-ninos-se-van-a-vivir-a-miami-con-la-cantante-clara-chia-marti-barcelona-celebridades-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:58	202434/202434	---MCZ	200	added ('OK')	text/html	etag:W/%22304b9-7KkwKxVy81viCQttJBg07sMAoZw%22	https://trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-llegan-a-acuerdo-sus-hijos-ya-tienen-colegio-en-miami-iniciaran-estudios-2023-tras-separacion-celebridades-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/shakira-y-gerard-pique-llegan-a-acuerdo-sus-hijos-ya-tienen-colegio-en-miami-iniciaran-estudios-2023-tras-separacion-celebridades-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:32:58	541380/541380	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22842c4-siCJlrXuBMSn0rezg3LP13WECuw%22	https://trome.pe/noticias/deyvis-orosco/ak.t	C:/My%20Web%20Sites/Trome%20dup/trome.pe/noticias/deyvis-orosco/ak.t	(from https://trome.pe/noticias/deyvis-orosco/)
20:33:00	203321/203321	---MCZ	200	added ('OK')	text/html	etag:W/%223082f-Wzu+8HM5ifpGvo6/7EDBUf4dZhk%22	https://trome.pe/espectaculos/celebridades/el-valorable-gesto-que-shakira-tuvo-con-gerard-pique-el-dia-de-su-retiro-del-futbol-barcelona-celebs-de-espana-milan-sasha-nnda-nnlt-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/el-valorable-gesto-que-shakira-tuvo-con-gerard-pique-el-dia-de-su-retiro-del-futbol-barcelona-celebs-de-espana-milan-sasha-nnda-nnlt-noticia/index.html	(from https://trome.pe/noticias/shakira/)
20:33:01	205544/205544	---MCZ	200	added ('OK')	text/html	etag:W/%22310df-ih3YiNgZWfJP+CrPGFh87l1CwCk%22	https://trome.pe/espectaculos/celebridades/shakira-el-consejo-que-le-dio-niurka-marcos-para-superar-su-separacion-de-gerard-pique-celebs-de-espana-nndatl-noticia/	C:/My%20Web%20Sites/Trome%20dup/trome.pe/espectaculos/celebridades/shakira-el-consejo-que-le-dio-niurka-marcos-para-superar-su-separacion-de-gerard-pique-celebs-de-espana-nndatl-noticia/index.html	(from https://trome.pe/noticias/shakira/)
